X,Y,Z,DISP,FEED MM/MIN,DUR TIME,TME
-39.171,-0.619,-1.5,0.532240547,,0.037339285,163.9815355
-39.155,-1.151,-1.5,0.026248809,,0.354827031,164.3363625
-39.147,-1.176,-1.5,0.025495098,,0.017499206,164.3538617
-39.128,-1.193,-1.5,0.02570992,,0.016996732,164.3708584
-39.103,-1.199,-1.5,0,,0.017139947,164.3879984
-39.103,-1.199,-1.5,0.794181969,,0,164.3879984
-38.309,-1.182,-1.5,0.009055385,,0.529454646,164.917453
-38.3,-1.181,-1.5,0.001,,0.006036923,164.9234899
-38.299,-1.181,-1.5,0.032218007,,0.000666667,164.9241566
-38.27,-1.167,-1.501,0.03082207,,0.021478672,164.9456353
-38.252,-1.142,-1.502,0.031272992,,0.020548047,164.9661833
-38.248,-1.111,-1.503,0.031400637,,0.020848661,164.987032
-38.26,-1.082,-1.504,0.03207803,,0.020933758,165.0079658
-38.285,-1.062,-1.506,0.030430248,,0.021385353,165.0293511
-38.315,-1.057,-1.507,0.031638584,,0.020286832,165.0496379
-38.345,-1.067,-1.508,0.031906112,,0.021092389,165.0707303
-38.366,-1.091,-1.509,0.03082207,,0.021270742,165.0920011
-38.373,-1.121,-1.51,0.031336879,,0.020548047,165.1125491
-38.364,-1.151,-1.511,0.031843367,,0.020891253,165.1334404
-38.341,-1.173,-1.512,0.031336879,,0.021228911,165.1546693
-38.311,-1.182,-1.513,0.031064449,,0.020891253,165.1755605
-38.281,-1.174,-1.514,0.031208973,,0.020709633,165.1962702
-38.258,-1.153,-1.516,0.031638584,,0.020805982,165.2170761
-38.248,-1.123,-1.517,0.031591138,,0.021092389,165.2381685
-38.254,-1.092,-1.518,0.031256999,,0.021060759,165.2592293
-38.274,-1.068,-1.519,0.031032241,,0.020837999,165.2800673
-38.303,-1.057,-1.52,0.031272992,,0.020688161,165.3007555
-38.334,-1.061,-1.521,0.031416556,,0.020848661,165.3216041
-38.359,-1.08,-1.522,0.031796226,,0.020944371,165.3425485
-38.372,-1.109,-1.523,0.031160873,,0.021197484,165.363746
-38.369,-1.14,-1.524,0.031638584,,0.020773915,165.3845199
-38.351,-1.166,-1.525,0.031368774,,0.021092389,165.4056123
-38.323,-1.18,-1.527,0.031032241,,0.020912516,165.4265248
-38.292,-1.179,-1.528,0.031400637,,0.020688161,165.447213
-38.265,-1.163,-1.529,0.031780497,,0.020933758,165.4681467
-38.25,-1.135,-1.53,0.031032241,,0.021186998,165.4893337
-38.249,-1.104,-1.531,0.031780497,,0.020688161,165.5100219
-38.264,-1.076,-1.532,0.031400637,,0.021186998,165.5312089
-38.291,-1.06,-1.533,0.031080541,,0.020933758,165.5521426
-38.322,-1.058,-1.534,0.03088689,,0.02072036,165.572863
-38.35,-1.071,-1.535,0.032264532,,0.02059126,165.5934542
-38.369,-1.097,-1.537,0.031160873,,0.021509688,165.6149639
-38.372,-1.128,-1.538,0.031400637,,0.020773915,165.6357379
-38.36,-1.157,-1.539,0.031416556,,0.020933758,165.6566716
-38.335,-1.176,-1.54,0.031416556,,0.020944371,165.677616
-38.304,-1.181,-1.541,0.030692019,,0.020944371,165.6985604
-38.275,-1.171,-1.542,0.031906112,,0.020461346,165.7190217
-38.254,-1.147,-1.543,0.031591138,,0.021270742,165.7402924
-38.248,-1.116,-1.544,0.031336879,,0.021060759,165.7613532
-38.257,-1.086,-1.545,0.030430248,,0.020891253,165.7822444
-38.279,-1.065,-1.546,0.03207803,,0.020286832,165.8025313
-38.31,-1.057,-1.548,0.03082207,,0.021385353,165.8239166
-38.34,-1.064,-1.549,0.031843367,,0.020548047,165.8444647
-38.363,-1.086,-1.55,0.031638584,,0.021228911,165.8656936
-38.373,-1.116,-1.551,0.03082207,,0.021092389,165.886786
-38.366,-1.146,-1.552,0.031256999,,0.020548047,165.907334
-38.346,-1.17,-1.553,0.031032241,,0.020837999,165.928172
-38.317,-1.181,-1.554,0.031272992,,0.020688161,165.9488602
-38.286,-1.177,-1.555,0.031416556,,0.020848661,165.9697088
-38.261,-1.158,-1.556,0.031843367,,0.020944371,165.9906532
-38.248,-1.129,-1.558,0.031160873,,0.021228911,166.0118821
-38.251,-1.098,-1.559,0.031638584,,0.020773915,166.032656
-38.269,-1.072,-1.56,0.03132092,,0.021092389,166.0537484
-38.297,-1.058,-1.561,0.032031235,,0.020880613,166.074629
-38.329,-1.059,-1.562,0.031080541,,0.021354157,166.0959832
-38.355,-1.076,-1.563,0.031400637,,0.02072036,166.1167036
-38.371,-1.103,-1.564,0.032015621,,0.020933758,166.1376373
-38.371,-1.135,-1.565,0.030903074,,0.021343747,166.1589811
-38.356,-1.162,-1.566,0.031968735,,0.02060205,166.1795831
-38.329,-1.179,-1.568,0.031032241,,0.02131249,166.2008956
-38.298,-1.18,-1.569,0.031796226,,0.020688161,166.2215838
-38.269,-1.167,-1.57,0.031080541,,0.021197484,166.2427813
-38.252,-1.141,-1.571,0.031272992,,0.02072036,166.2635016
-38.248,-1.11,-1.572,0.031796226,,0.020848661,166.2843503
-38.261,-1.081,-1.573,0.031416556,,0.021197484,166.3055478
-38.286,-1.062,-1.574,0.031416556,,0.020944371,166.3264921
-38.317,-1.057,-1.575,0.031032241,,0.020944371,166.3474365
-38.346,-1.068,-1.576,0.031256999,,0.020688161,166.3681247
-38.366,-1.092,-1.577,0.030870698,,0.020837999,166.3889627
-38.373,-1.122,-1.579,0.031638584,,0.020580465,166.4095431
-38.363,-1.152,-1.58,0.031843367,,0.021092389,166.4306355
-38.34,-1.174,-1.581,0.031064449,,0.021228911,166.4518644
-38.31,-1.182,-1.582,0.031064449,,0.020709633,166.4725741
-38.28,-1.174,-1.583,0.031843367,,0.020709633,166.4932837
-38.257,-1.152,-1.584,0.031336879,,0.021228911,166.5145126
-38.248,-1.122,-1.585,0.031591138,,0.020891253,166.5354039
-38.254,-1.091,-1.586,0.031160873,,0.021060759,166.5564646
-38.275,-1.068,-1.587,0.031080541,,0.020773915,166.5772385
-38.304,-1.057,-1.589,0.031416556,,0.02072036,166.5979589
-38.335,-1.062,-1.59,0.031416556,,0.020944371,166.6189033
-38.36,-1.081,-1.591,0.031400637,,0.020944371,166.6398476
-38.372,-1.11,-1.592,0.031160873,,0.020933758,166.6607814
-38.369,-1.141,-1.593,0.031638584,,0.020773915,166.6815553
-38.351,-1.167,-1.594,0.031796226,,0.021092389,166.7026477
-38.322,-1.18,-1.595,0.031032241,,0.021197484,166.7238452
-38.291,-1.179,-1.596,0.031080541,,0.020688161,166.7445333
-38.265,-1.162,-1.597,0.031780497,,0.02072036,166.7652537
-38.25,-1.134,-1.598,0.031064449,,0.021186998,166.7864407
-38.25,-1.103,-1.6,0.030903074,,0.020709633,166.8071503
-38.265,-1.076,-1.601,0.031921779,,0.02060205,166.8277524
-38.292,-1.059,-1.602,0.031032241,,0.021281186,166.8490336
-38.323,-1.058,-1.603,0.03132092,,0.020688161,166.8697217
-38.351,-1.072,-1.604,0.031638584,,0.020880613,166.8906023
-38.369,-1.098,-1.605,0.031160873,,0.021092389,166.9116947
-38.372,-1.129,-1.606,0.031796226,,0.020773915,166.9324686
-38.359,-1.158,-1.607,0.031416556,,0.021197484,166.9536661
-38.334,-1.177,-1.608,0.03132092,,0.020944371,166.9746105
-38.303,-1.181,-1.61,0.031032241,,0.020880613,166.9954911
-38.274,-1.17,-1.611,0.031256999,,0.020688161,167.0161793
-38.254,-1.146,-1.612,0.031591138,,0.020837999,167.0370173
-38.248,-1.115,-1.613,0.031336879,,0.021060759,167.058078
-38.257,-1.085,-1.614,0.031160873,,0.020891253,167.0789693
-38.28,-1.064,-1.615,0.031796226,,0.020773915,167.0997432
-38.311,-1.057,-1.616,0.031064449,,0.021197484,167.1209407
-38.341,-1.065,-1.617,0.031843367,,0.020709633,167.1416503
-38.364,-1.087,-1.618,0.031336879,,0.021228911,167.1628792
-38.373,-1.117,-1.619,0.030870698,,0.020891253,167.1837705
-38.366,-1.147,-1.621,0.031906112,,0.020580465,167.2043509
-38.345,-1.171,-1.622,0.030692019,,0.021270742,167.2256217
-38.316,-1.181,-1.623,0.031416556,,0.020461346,167.246083
-38.285,-1.176,-1.624,0.031416556,,0.020944371,167.2670274
-38.26,-1.157,-1.625,0.031400637,,0.020944371,167.2879718
-38.248,-1.128,-1.626,0.031272992,,0.020933758,167.3089055
-38.252,-1.097,-1.627,0.031638584,,0.020848661,167.3297542
-38.27,-1.071,-1.628,0.03088689,,0.021092389,167.3508466
-38.298,-1.058,-1.629,0.032124757,,0.02059126,167.3714378
-38.33,-1.06,-1.631,0.031080541,,0.021416505,167.3928544
-38.356,-1.077,-1.632,0.030903074,,0.02072036,167.4135747
-38.371,-1.104,-1.633,0.032031235,,0.02060205,167.4341768
-38.37,-1.136,-1.634,0.030903074,,0.021354157,167.4555309
-38.355,-1.163,-1.635,0.031400637,,0.02060205,167.476133
-38.328,-1.179,-1.636,0.031032241,,0.020933758,167.4970667
-38.297,-1.18,-1.637,0.03132092,,0.020688161,167.5177549
-38.269,-1.166,-1.638,0.031638584,,0.020880613,167.5386355
-38.251,-1.14,-1.639,0.031128765,,0.021092389,167.5597279
-38.249,-1.109,-1.641,0.031400637,,0.02075251,167.5804804
-38.261,-1.08,-1.642,0.031416556,,0.020933758,167.6014142
-38.286,-1.061,-1.643,0.032264532,,0.020944371,167.6223585
-38.318,-1.057,-1.644,0.031032241,,0.021509688,167.6438682
-38.347,-1.068,-1.645,0.032031235,,0.020688161,167.6645564
-38.367,-1.093,-1.646,0.030610456,,0.021354157,167.6859105
-38.373,-1.123,-1.647,0.031638584,,0.02040697,167.7063175
-38.363,-1.153,-1.648,0.031906112,,0.021092389,167.7274099
-38.339,-1.174,-1.649,0.031064449,,0.021270742,167.7486806
-38.309,-1.182,-1.65,0.03138471,,0.020709633,167.7693903
-38.279,-1.173,-1.652,0.031843367,,0.02092314,167.7903134
-38.256,-1.151,-1.653,0.031064449,,0.021228911,167.8115423
-38.248,-1.121,-1.654,0.031796226,,0.020709633,167.8322519
-38.255,-1.09,-1.655,0.030495901,,0.021197484,167.8534494
-38.275,-1.067,-1.656,0.031638584,,0.020330601,167.87378
-38.305,-1.057,-1.657,0.031416556,,0.021092389,167.8948724
-38.336,-1.062,-1.658,0.031256999,,0.020944371,167.9158168
-38.36,-1.082,-1.659,0.031400637,,0.020837999,167.9366548
-38.372,-1.111,-1.66,0.03132092,,0.020933758,167.9575886
-38.368,-1.142,-1.662,0.03082207,,0.020880613,167.9784692
-38.35,-1.167,-1.663,0.032218007,,0.020548047,167.9990172
-38.321,-1.181,-1.664,0.031160873,,0.021478672,168.0204959
-38.29,-1.178,-1.665,0.031080541,,0.020773915,168.0412698
-38.264,-1.161,-1.666,0.031780497,,0.02072036,168.0619902
-38.249,-1.133,-1.667,0.031032241,,0.021186998,168.0831772
-38.25,-1.102,-1.668,0.031400637,,0.020688161,168.1038653
-38.266,-1.075,-1.669,0.031400637,,0.020933758,168.1247991
-38.293,-1.059,-1.67,0.031032241,,0.020933758,168.1457328
-38.324,-1.058,-1.671,0.031827661,,0.020688161,168.166421
-38.352,-1.073,-1.673,0.031080541,,0.021218441,168.1876394
-38.369,-1.099,-1.674,0.031160873,,0.02072036,168.2083598
-38.372,-1.13,-1.675,0.031796226,,0.020773915,168.2291337
-38.359,-1.159,-1.676,0.031638584,,0.021197484,168.2503312
-38.333,-1.177,-1.677,0.031272992,,0.021092389,168.2714236
-38.302,-1.181,-1.678,0.031400637,,0.020848661,168.2922722
-38.273,-1.169,-1.679,0.031256999,,0.020933758,168.313206
-38.253,-1.145,-1.68,0.031416556,,0.020837999,168.334044
-38.248,-1.114,-1.681,0.030740852,,0.020944371,168.3549884
-38.258,-1.085,-1.683,0.031160873,,0.020493902,168.3754823
-38.281,-1.064,-1.684,0.031796226,,0.020773915,168.3962562
-38.312,-1.057,-1.685,0.031064449,,0.021197484,168.4174537
-38.342,-1.065,-1.686,0.031843367,,0.020709633,168.4381633
-38.364,-1.088,-1.687,0.031336879,,0.021228911,168.4593922
-38.373,-1.118,-1.688,0.031064449,,0.020891253,168.4802835
-38.365,-1.148,-1.689,0.031160873,,0.020709633,168.5009931
-38.344,-1.171,-1.69,0.030692019,,0.020773915,168.521767
-38.315,-1.181,-1.691,0.031416556,,0.020461346,168.5422284
-38.284,-1.176,-1.692,0.031304952,,0.020944371,168.5631727
-38.26,-1.156,-1.694,0.031400637,,0.020869968,168.5840427
-38.248,-1.127,-1.695,0.031272992,,0.020933758,168.6049765
-38.252,-1.096,-1.696,0.032218007,,0.020848661,168.6258251
-38.271,-1.07,-1.697,0.030479501,,0.021478672,168.6473038
-38.299,-1.058,-1.698,0.03207803,,0.020319668,168.6676235
-38.331,-1.06,-1.699,0.031080541,,0.021385353,168.6890088
-38.357,-1.077,-1.7,0.03132092,,0.02072036,168.7097292
-38.371,-1.105,-1.701,0.032031235,,0.020880613,168.7306098
-38.37,-1.137,-1.702,0.03144837,,0.021354157,168.7519639
-38.354,-1.164,-1.704,0.030903074,,0.02096558,168.7729295
-38.327,-1.179,-1.705,0.031032241,,0.02060205,168.7935316
-38.296,-1.18,-1.706,0.031780497,,0.020688161,168.8142197
-38.268,-1.165,-1.707,0.031080541,,0.021186998,168.8354067
-38.251,-1.139,-1.708,0.031080541,,0.02072036,168.8561271
-38.249,-1.108,-1.709,0.031796226,,0.02072036,168.8768475
-38.262,-1.079,-1.71,0.03082207,,0.021197484,168.8980449
-38.287,-1.061,-1.711,0.032264532,,0.020548047,168.918593
-38.319,-1.057,-1.712,0.03144837,,0.021509688,168.9401027
-38.348,-1.069,-1.714,0.031416556,,0.02096558,168.9610683
-38.367,-1.094,-1.715,0.030430248,,0.020944371,168.9820126
-38.372,-1.124,-1.716,0.031638584,,0.020286832,169.0022995
-38.362,-1.154,-1.717,0.031160873,,0.021092389,169.0233918
-38.339,-1.175,-1.718,0.031796226,,0.020773915,169.0441658
-38.308,-1.182,-1.719,0.031336879,,0.021197484,169.0653632
-38.278,-1.173,-1.72,0.031843367,,0.020891253,169.0862545
-38.256,-1.15,-1.721,0.031064449,,0.021228911,169.1074834
-38.248,-1.12,-1.722,0.03082207,,0.020709633,169.128193
-38.255,-1.09,-1.723,0.031953091,,0.020548047,169.1487411
-38.276,-1.066,-1.725,0.031336879,,0.02130206,169.1700431
-38.306,-1.057,-1.726,0.031591138,,0.020891253,169.1909344
-38.337,-1.063,-1.727,0.031256999,,0.021060759,169.2119952
-38.361,-1.083,-1.728,0.031032241,,0.020837999,169.2328332
-38.372,-1.112,-1.729,0.031272992,,0.020688161,169.2535213
-38.368,-1.143,-1.73,0.031416556,,0.020848661,169.27437
-38.349,-1.168,-1.731,0.031796226,,0.020944371,169.2953144
-38.32,-1.181,-1.732,0.031160873,,0.021197484,169.3165118
-38.289,-1.178,-1.733,0.031685959,,0.020773915,169.3372858
-38.263,-1.16,-1.735,0.03132092,,0.021123973,169.3584097
-38.249,-1.132,-1.736,0.031032241,,0.020880613,169.3792903
-38.25,-1.101,-1.737,0.031921779,,0.020688161,169.3999785
-38.267,-1.074,-1.738,0.030903074,,0.021281186,169.4212597
-38.294,-1.059,-1.739,0.031032241,,0.02060205,169.4418617
-38.325,-1.058,-1.74,0.031780497,,0.020688161,169.4625499
-38.353,-1.073,-1.741,0.031921779,,0.021186998,169.4837369
-38.37,-1.1,-1.742,0.031032241,,0.021281186,169.5050181
-38.371,-1.131,-1.743,0.03088689,,0.020688161,169.5257062
-38.358,-1.159,-1.744,0.032264532,,0.02059126,169.5462975
-38.332,-1.178,-1.746,0.031160873,,0.021509688,169.5678072
-38.301,-1.181,-1.747,0.031400637,,0.020773915,169.5885811
-38.272,-1.169,-1.748,0.031416556,,0.020933758,169.6095149
-38.253,-1.144,-1.749,0.031416556,,0.020944371,169.6304592
-38.248,-1.113,-1.75,0.031032241,,0.020944371,169.6514036
-38.259,-1.084,-1.751,0.031160873,,0.020688161,169.6720918
-38.282,-1.063,-1.752,0.031591138,,0.020773915,169.6928657
-38.313,-1.057,-1.753,0.031336879,,0.021060759,169.7139264
-38.343,-1.066,-1.754,0.031176915,,0.020891253,169.7348177
-38.365,-1.088,-1.756,0.032031235,,0.02078461,169.7556023
-38.373,-1.119,-1.757,0.031064449,,0.021354157,169.7769565
-38.365,-1.149,-1.758,0.031843367,,0.020709633,169.7976661
-38.343,-1.172,-1.759,0.030380915,,0.021228911,169.818895
-38.314,-1.181,-1.76,0.031591138,,0.020253943,169.8391489
-38.283,-1.175,-1.761,0.031256999,,0.021060759,169.8602097
-38.259,-1.155,-1.762,0.031032241,,0.020837999,169.8810477
-38.248,-1.126,-1.763,0.031416556,,0.020688161,169.9017359
-38.253,-1.095,-1.764,0.031416556,,0.020944371,169.9226802
-38.272,-1.07,-1.765,0.030935417,,0.020944371,169.9436246
-38.3,-1.057,-1.767,0.03215587,,0.020623611,169.9642482
-38.332,-1.06,-1.768,0.03082207,,0.021437247,169.9856855
-38.357,-1.078,-1.769,0.03132092,,0.020548047,170.0062335
-38.371,-1.106,-1.77,0.032031235,,0.020880613,170.0271141
-38.37,-1.138,-1.771,0.031080541,,0.021354157,170.0484683
-38.353,-1.164,-1.772,0.031400637,,0.02072036,170.0691886
-38.326,-1.18,-1.773,0.031016125,,0.020933758,170.0901224
-38.295,-1.18,-1.774,0.032264532,,0.020677417,170.1107998
-38.267,-1.164,-1.775,0.030594117,,0.021509688,170.1323095
-38.251,-1.138,-1.777,0.031080541,,0.020396078,170.1527056
-38.249,-1.107,-1.778,0.032218007,,0.02072036,170.1734259
-38.263,-1.078,-1.779,0.03082207,,0.021478672,170.1949046
-38.288,-1.06,-1.78,0.03215587,,0.020548047,170.2154527
-38.32,-1.057,-1.781,0.03088689,,0.021437247,170.2368899
-38.348,-1.07,-1.782,0.031256999,,0.02059126,170.2574812
-38.368,-1.094,-1.783,0.031272992,,0.020837999,170.2783192
-38.372,-1.125,-1.784,0.031968735,,0.020848661,170.2991678
-38.361,-1.155,-1.785,0.030495901,,0.02131249,170.3204803
-38.338,-1.175,-1.786,0.031638584,,0.020330601,170.3408109
-38.307,-1.181,-1.788,0.031336879,,0.021092389,170.3619033
-38.277,-1.172,-1.789,0.031843367,,0.020891253,170.3827946
-38.255,-1.149,-1.79,0.03082207,,0.021228911,170.4040235
-38.248,-1.119,-1.791,0.031064449,,0.020548047,170.4245715
-38.256,-1.089,-1.792,0.031160873,,0.020709633,170.4452811
-38.277,-1.066,-1.793,0.031336879,,0.020773915,170.4660551
-38.307,-1.057,-1.794,0.031591138,,0.020891253,170.4869463
-38.338,-1.063,-1.795,0.031906112,,0.021060759,170.5080071
-38.362,-1.084,-1.796,0.030740852,,0.021270742,170.5292778
-38.372,-1.113,-1.798,0.031416556,,0.020493902,170.5497717
-38.367,-1.144,-1.799,0.031416556,,0.020944371,170.5707161
-38.348,-1.169,-1.8,0.031400637,,0.020944371,170.5916605
-38.319,-1.181,-1.801,0.031160873,,0.020933758,170.6125942
-38.288,-1.178,-1.802,0.031638584,,0.020773915,170.6333681
-38.262,-1.16,-1.803,0.031796226,,0.021092389,170.6544605
-38.249,-1.131,-1.804,0.031080541,,0.021197484,170.675658
-38.251,-1.1,-1.805,0.031400637,,0.02072036,170.6963784
-38.267,-1.073,-1.806,0.031827661,,0.020933758,170.7173121
-38.295,-1.058,-1.808,0.031032241,,0.021218441,170.7385306
-38.326,-1.059,-1.809,0.031780497,,0.020688161,170.7592187
-38.354,-1.074,-1.81,0.031400637,,0.021186998,170.7804057
-38.37,-1.101,-1.811,0.031032241,,0.020933758,170.8013395
-38.371,-1.132,-1.812,0.03132092,,0.020688161,170.8220276
-38.357,-1.16,-1.813,0.031638584,,0.020880613,170.8429083
-38.331,-1.178,-1.814,0.031160873,,0.021092389,170.8640006
-38.3,-1.181,-1.815,0.031796226,,0.020773915,170.8847746
-38.271,-1.168,-1.816,0.031416556,,0.021197484,170.905972
-38.252,-1.143,-1.817,0.03132092,,0.020944371,170.9269164
-38.248,-1.112,-1.819,0.031032241,,0.020880613,170.947797
-38.259,-1.083,-1.82,0.031256999,,0.020688161,170.9684852
-38.283,-1.063,-1.821,0.031591138,,0.020837999,170.9893232
-38.314,-1.057,-1.822,0.031336879,,0.021060759,171.0103839
-38.344,-1.066,-1.823,0.031160873,,0.020891253,171.0312752
-38.365,-1.089,-1.824,0.032031235,,0.020773915,171.0520491
-38.373,-1.12,-1.825,0.031336879,,0.021354157,171.0734033
-38.364,-1.15,-1.826,0.031160873,,0.020891253,171.0942945
-38.343,-1.173,-1.827,0.03138471,,0.020773915,171.1150684
-38.313,-1.182,-1.829,0.031796226,,0.02092314,171.1359916
-38.282,-1.175,-1.83,0.031906112,,0.021197484,171.1571891
-38.258,-1.154,-1.831,0.030692019,,0.021270742,171.1784598
-38.248,-1.125,-1.832,0.031416556,,0.020461346,171.1989212
-38.253,-1.094,-1.833,0.032031235,,0.020944371,171.2198655
-38.273,-1.069,-1.834,0.031400637,,0.021354157,171.2412197
-38.302,-1.057,-1.835,0.031272992,,0.020933758,171.2621534
-38.333,-1.061,-1.836,0.03082207,,0.020848661,171.2830021
-38.358,-1.079,-1.837,0.03132092,,0.020548047,171.3035501
-38.372,-1.107,-1.838,0.032202484,,0.020880613,171.3244308
-38.369,-1.139,-1.84,0.030545049,,0.021468323,171.3458991
-38.353,-1.165,-1.841,0.031780497,,0.020363366,171.3662624
-38.325,-1.18,-1.842,0.031032241,,0.021186998,171.3874494
-38.294,-1.179,-1.843,0.031780497,,0.020688161,171.4081376
-38.266,-1.164,-1.844,0.031400637,,0.021186998,171.4293246
-38.25,-1.137,-1.845,0.032031235,,0.020933758,171.4502584
-38.249,-1.105,-1.846,0.030430248,,0.021354157,171.4716125
-38.263,-1.078,-1.847,0.031638584,,0.020286832,171.4918993
-38.289,-1.06,-1.848,0.032202484,,0.021092389,171.5129917
-38.321,-1.057,-1.85,0.03088689,,0.021468323,171.5344601
-38.349,-1.07,-1.851,0.031416556,,0.02059126,171.5550513
-38.368,-1.095,-1.852,0.032264532,,0.020944371,171.5759957
-38.372,-1.127,-1.853,0.031032241,,0.021509688,171.5975054
-38.361,-1.156,-1.854,0.031256999,,0.020688161,171.6181935
-38.337,-1.176,-1.855,0.031416556,,0.020837999,171.6390315
-38.306,-1.181,-1.856,0.031638584,,0.020944371,171.6599759
-38.276,-1.171,-1.857,0.031160873,,0.021092389,171.6810683
-38.255,-1.148,-1.858,0.03082207,,0.020773915,171.7018422
-38.248,-1.118,-1.859,0.031112698,,0.020548047,171.7223903
-38.256,-1.088,-1.861,0.031843367,,0.020741799,171.7431321
-38.278,-1.065,-1.862,0.031064449,,0.021228911,171.764361
-38.308,-1.057,-1.863,0.031796226,,0.020709633,171.7850706
-38.339,-1.064,-1.864,0.030495901,,0.021197484,171.8062681
-38.362,-1.084,-1.865,0.031638584,,0.020330601,171.8265987
-38.372,-1.114,-1.866,0.031416556,,0.021092389,171.8476911
-38.367,-1.145,-1.867,0.031256999,,0.020944371,171.8686355
-38.347,-1.169,-1.868,0.031400637,,0.020837999,171.8894735
-38.318,-1.181,-1.869,0.03132092,,0.020933758,171.9104072
-38.287,-1.177,-1.871,0.03082207,,0.020880613,171.9312878
-38.262,-1.159,-1.872,0.031796226,,0.020548047,171.9518359
-38.249,-1.13,-1.873,0.031080541,,0.021197484,171.9730334
-38.251,-1.099,-1.874,0.031080541,,0.02072036,171.9937537
-38.268,-1.073,-1.875,0.031780497,,0.02072036,172.0144741
-38.296,-1.058,-1.876,0.031032241,,0.021186998,172.0356611
-38.327,-1.059,-1.877,0.031400637,,0.020688161,172.0563492
-38.354,-1.075,-1.878,0.031400637,,0.020933758,172.077283
-38.37,-1.102,-1.879,0.031080541,,0.020933758,172.0982167
-38.371,-1.133,-1.881,0.03132092,,0.02072036,172.1189371
-38.357,-1.161,-1.882,0.031921779,,0.020880613,172.1398177
-38.33,-1.178,-1.883,0.031160873,,0.021281186,172.1610989
